game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746653,42,647304,hit_into_play,Josh Naylor pops out to third baseman Lenyn Sosa in foul territory.,field_out,field_out
746653,41,608070,ball,José Ramírez singles on a line drive to left fielder Andrew Benintendi.   Steven Kwan scores.    Andrés Giménez to 2nd.,,single
746653,40,665926,called_strike,Andrés Giménez singles on a ground ball to third baseman Lenyn Sosa.   Steven Kwan to 2nd.,,single
746653,39,680757,ball,Steven Kwan singles on a line drive to left fielder Andrew Benintendi.   Ramón Laureano scores.,,single
746653,38,672356,ball,Gabriel Arias strikes out swinging.,,strikeout
746653,37,666310,called_strike,Bo Naylor strikes out swinging.,,strikeout
746653,31,686823,ball,Will Brennan strikes out swinging.,,strikeout
746653,30,671289,ball,Tyler Freeman singles on a ground ball to left fielder Andrew Benintendi.   José Ramírez scores.    Josh Naylor to 2nd.,,single
746653,29,647304,ball,Josh Naylor walks.   José Ramírez to 2nd.,,walk
746653,28,608070,ball,José Ramírez singles on a sharp line drive to left fielder Andrew Benintendi.,,single
746653,27,665926,ball,"Andrés Giménez lines into an unassisted double play, first baseman Andrew Vaughn.   Steven Kwan out at 1st.",,double_play
746653,26,680757,called_strike,Steven Kwan singles on a line drive to center fielder Kevin Pillar.,,single
746653,21,672356,ball,"Gabriel Arias grounds into a force out, shortstop Paul DeJong to second baseman Nicky Lopez.   Bo Naylor out at 2nd.",,force_out
746653,20,666310,ball,Bo Naylor walks.,,walk
746653,18,686823,ball,Will Brennan called out on strikes.,,strikeout
746653,14,671289,called_strike,"Tyler Freeman grounds out, second baseman Lenyn Sosa to first baseman Andrew Vaughn.",,field_out
746653,13,647304,hit_into_play,Josh Naylor homers (2) on a line drive to right center field.    José Ramírez scores.,home_run,home_run
746653,12,608070,called_strike,"José Ramírez grounds into a force out, third baseman Yoán Moncada to shortstop Paul DeJong.   Andrés Giménez out at 2nd.    José Ramírez to 1st.",,force_out
746653,11,665926,called_strike,Andrés Giménez walks.,,walk
746653,10,680757,ball,"Steven Kwan grounds out, second baseman Lenyn Sosa to first baseman Andrew Vaughn.",,field_out
745357,61,657041,hit_into_play,Lane Thomas flies out to right fielder Mike Yastrzemski.,field_out,field_out
745357,43,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
745357,38,657041,called_strike,"CJ Abrams caught stealing 2nd base, catcher Patrick Bailey to second baseman Thairo Estrada.",truncated_pa,truncated_pa
745357,20,657041,ball,Lane Thomas flies out to left fielder Michael Conforto.,,field_out
745357,2,657041,ball,Lane Thomas flies out to right fielder Mike Yastrzemski.,,field_out
746654,68,677587,hit_into_play,Brayan Rocchio flies out to right fielder Robbie Grossman.,field_out,field_out
746654,67,595978,blocked_ball,Austin Hedges strikes out swinging.,,strikeout
746654,66,665926,hit_into_play,"Andrés Giménez grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.   Tyler Freeman to 3rd.    Ramón Laureano to 2nd.",field_out,field_out
746654,64,671289,called_strike,Tyler Freeman reaches on a throwing error by third baseman Yoán Moncada.,,field_error
746654,60,647304,swinging_strike,"Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",,field_out
746654,59,681807,ball,David Fry called out on strikes.,,strikeout
746654,58,608070,called_strike,"José Ramírez grounds out softly, pitcher Jared Shuster to first baseman Andrew Vaughn.   Steven Kwan to 2nd.",,field_out
746654,57,680757,called_strike,Steven Kwan singles on a line drive to left fielder Andrew Benintendi.,,single
746654,52,677587,foul,"Brayan Rocchio grounds into a force out, shortstop Paul DeJong to second baseman Nicky Lopez.   Andrés Giménez out at 2nd.",,force_out
746654,51,595978,hit_into_play,Austin Hedges pops out to second baseman Nicky Lopez.,field_out,field_out
746654,50,665926,ball,Andrés Giménez singles on a ground ball to center fielder Dominic Fletcher.,,single
746654,43,671289,blocked_ball,"Tyler Freeman grounds into a double play, shortstop Braden Shewmake to second baseman Nicky Lopez to first baseman Andrew Vaughn.   Josh Naylor out at 2nd.    Tyler Freeman out at 1st.",,grounded_into_double_play
746654,42,647304,hit_into_play,Josh Naylor singles on a line drive to center fielder Dominic Fletcher.   David Fry to 3rd.,single,single
746654,41,681807,foul,David Fry reaches on a fielding error by third baseman Yoán Moncada.   David Fry to 2nd.,,field_error
746654,40,608070,ball,José Ramírez homers (2) on a fly ball to right field.    Steven Kwan scores.,,home_run
746654,39,680757,called_strike,Steven Kwan singles on a line drive to center fielder Dominic Fletcher.,,single
746654,38,677587,foul_bunt,"Brayan Rocchio grounds out, third baseman Yoán Moncada to first baseman Andrew Vaughn.",,field_out
746654,32,595978,hit_into_play,"Austin Hedges grounds into a double play, shortstop Braden Shewmake to second baseman Nicky Lopez to first baseman Andrew Vaughn.   Andrés Giménez out at 2nd.    Austin Hedges out at 1st.",grounded_into_double_play,grounded_into_double_play
746654,31,665926,called_strike,Andrés Giménez hit by pitch.    Josh Naylor scores.    Tyler Freeman to 3rd.    Ramón Laureano to 2nd.,,hit_by_pitch
746654,29,671289,foul,Tyler Freeman singles on a line drive to right fielder Robbie Grossman.   Josh Naylor to 3rd.,,single
746654,28,647304,ball,Josh Naylor singles on a sharp line drive to left fielder Andrew Benintendi.,,single
746654,27,681807,foul,David Fry strikes out on a foul tip.,,strikeout
746654,22,608070,hit_into_play,"José Ramírez grounds into a double play, second baseman Nicky Lopez to shortstop Braden Shewmake to first baseman Andrew Vaughn.   Steven Kwan out at 2nd.    José Ramírez out at 1st.",grounded_into_double_play,grounded_into_double_play
746654,21,680757,ball,Steven Kwan singles on a ground ball to shortstop Braden Shewmake.   Brayan Rocchio to 3rd.,,single
746654,20,677587,foul,Brayan Rocchio reaches on a fielding error by shortstop Braden Shewmake.   Andrés Giménez scores.    Brayan Rocchio to 2nd.,,field_error
746654,19,595978,foul_bunt,"Austin Hedges lines out, pitcher Tanner Banks to second baseman Nicky Lopez.",,field_out
746654,18,665926,hit_into_play,Andrés Giménez doubles (5) on a line drive to left fielder Andrew Benintendi.,double,double
746654,13,671289,called_strike,Tyler Freeman strikes out swinging.,,strikeout
746654,12,647304,called_strike,Josh Naylor strikes out swinging.,,strikeout
746654,7,681807,called_strike,David Fry called out on strikes.,,strikeout
746654,6,608070,swinging_strike,José Ramírez flies out to right fielder Robbie Grossman.,,field_out
746654,5,680757,called_strike,Steven Kwan strikes out swinging.,,strikeout
745363,70,657041,foul,Lane Thomas singles on a ground ball to left fielder LaMonte Wade Jr.  Jacob Young scores.    Jesse Winker to 2nd.,,single
745363,54,657041,ball,"Lane Thomas grounds out, first baseman Wilmer Flores to pitcher Kai-Wei Teng.",,field_out
745363,38,657041,ball,Lane Thomas homers (1) on a line drive to left field.   Jesse Winker scores.,,home_run
745363,21,657041,called_strike,"Lane Thomas grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",,field_out
745363,3,657041,ball,Lane Thomas singles on a ground ball to left fielder LaMonte Wade Jr.,,single
744871,56,657041,ball,Lane Thomas singles on a line drive to left fielder Whit Merrifield.,,single
744871,41,657041,hit_into_play,Lane Thomas singles on a ground ball to third baseman Alec Bohm.,single,single
744871,24,657041,swinging_strike,Lane Thomas walks.,,walk
744871,7,657041,ball,Lane Thomas lines out to center fielder Cristian Pache.,,field_out
745926,70,666310,called_strike,Bo Naylor strikes out swinging.,,strikeout
745926,69,686823,ball,"Will Brennan strikes out swinging, catcher Ryan Jeffers to first baseman Alex Kirilloff.",,strikeout
745926,68,671289,called_strike,"Tyler Freeman grounds out softly, pitcher Jay Jackson to first baseman Alex Kirilloff.   Josh Naylor to 2nd.",,field_out
745926,67,647304,swinging_strike,Josh Naylor singles on a ground ball to center fielder Byron Buxton.,,single
745926,62,608070,ball,José Ramírez flies out to left fielder Matt Wallner.,,field_out
745926,61,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
745926,60,680757,called_strike,Steven Kwan flies out to left fielder Matt Wallner.,,field_out
745926,55,680757,ball,"Brayan Rocchio caught stealing 2nd base, catcher Ryan Jeffers to shortstop Carlos Correa.",,truncated_pa
745926,54,677587,called_strike,Brayan Rocchio singles on a line drive to right fielder Max Kepler.,,single
745926,53,681807,called_strike,"David Fry grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",,field_out
745926,52,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
745926,45,686823,foul,Will Brennan strikes out swinging.,,strikeout
745926,44,671289,ball,Tyler Freeman flies out sharply to center fielder Byron Buxton.,,field_out
745926,43,647304,hit_into_play,Josh Naylor grounds out to first baseman Alex Kirilloff.,field_out,field_out
745926,37,608070,foul,José Ramírez lines out to left fielder Matt Wallner.,,field_out
745926,36,665926,called_strike,Andrés Giménez singles on a ground ball to right fielder Max Kepler.   Brayan Rocchio to 3rd.,,single
745926,35,680757,foul,Steven Kwan lines out to shortstop Carlos Correa.,,field_out
745926,34,677587,ball,Brayan Rocchio doubles (5) on a sharp line drive to right fielder Max Kepler.,,double
745926,33,681807,called_strike,David Fry flies out to right fielder Max Kepler.,,field_out
745926,29,666310,called_strike,"Bo Naylor strikes out swinging, catcher Ryan Jeffers to first baseman Alex Kirilloff.",,strikeout
745926,28,686823,called_strike,"Will Brennan grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",,field_out
745926,27,671289,called_strike,Tyler Freeman strikes out swinging.,,strikeout
745926,21,647304,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
745926,20,608070,foul,José Ramírez singles on a ground ball to center fielder Byron Buxton.,,single
745926,19,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
745926,18,680757,called_strike,Steven Kwan strikes out swinging.,,strikeout
745926,14,677587,ball,"Brayan Rocchio grounds out sharply, shortstop Carlos Correa to first baseman Alex Kirilloff.",,field_out
745926,13,681807,called_strike,David Fry homers (1) on a fly ball to left center field.   Tyler Freeman scores.    Will Brennan scores.,,home_run
745926,12,666310,swinging_strike,Bo Naylor flies out to right fielder Max Kepler.   Tyler Freeman to 3rd.,,field_out
745926,11,686823,called_strike,Will Brennan singles on a ground ball to right fielder Max Kepler.   Tyler Freeman to 2nd.,,single
745926,10,671289,foul,"Tyler Freeman grounds into a force out, third baseman Willi Castro to second baseman Edouard Julien.   Josh Naylor out at 2nd.    Tyler Freeman to 1st.",,force_out
745926,9,647304,called_strike,Josh Naylor hit by pitch.,,hit_by_pitch
745926,3,608070,ball,José Ramírez flies out to second baseman Edouard Julien.,,field_out
745926,2,665926,foul,"Andrés Giménez grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",,field_out
745926,1,680757,called_strike,Steven Kwan strikes out swinging.,,strikeout
744873,59,657041,ball,Lane Thomas walks.,,walk
744873,39,657041,ball,"Lane Thomas grounds out, shortstop Trea Turner to first baseman Bryce Harper.",,field_out
744873,24,657041,ball,Lane Thomas singles on a line drive to center fielder Johan Rojas.,,single
744873,4,657041,ball,Lane Thomas singles on a ground ball to right fielder Nick Castellanos.,,single
744874,67,657041,ball,Lane Thomas flies out to right fielder Nick Castellanos.,,field_out
744874,47,657041,foul,"Lane Thomas grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",,field_out
744874,26,657041,foul,Lane Thomas called out on strikes.,,strikeout
744874,6,657041,hit_into_play,Lane Thomas lines out to left fielder Brandon Marsh.,field_out,field_out
745928,74,608070,called_strike,José Ramírez pops out to third baseman Willi Castro in foul territory.,,field_out
745928,73,665926,swinging_strike,Andrés Giménez hit by pitch.    Steven Kwan to 2nd.,,hit_by_pitch
745928,72,680757,ball,Steven Kwan singles on a line drive to center fielder Byron Buxton.,,single
745928,71,677587,called_strike,Brayan Rocchio strikes out swinging.,,strikeout
745928,70,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
745928,64,681807,called_strike,David Fry walks.,,walk
745928,63,671289,ball,Tyler Freeman strikes out on a foul tip.,,strikeout
745928,62,647304,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
745928,55,608070,ball,José Ramírez flies out to right fielder Max Kepler.,,field_out
745928,54,665926,called_strike,"Andrés Giménez grounds out, shortstop Carlos Correa to first baseman Carlos Santana.",,field_out
745928,53,680757,called_strike,"Steven Kwan grounds out sharply, shortstop Carlos Correa to first baseman Carlos Santana.",,field_out
745928,49,677587,foul,"Brayan Rocchio reaches on a fielding error by shortstop Carlos Correa.   Will Brennan scores.    Bo Naylor to 2nd.  Ramón Laureano out at home, shortstop Carlos Correa to second baseman Edouard Julien to catcher Christian Vázquez to shortstop Carlos Correa to first baseman Carlos Santana.",,field_error
745928,48,666310,ball,Bo Naylor walks.   Will Brennan to 3rd.    Ramón Laureano to 2nd.,,walk
745928,46,686823,ball,Will Brennan singles on a sharp line drive to right fielder Max Kepler.,,single
745928,45,671289,ball,Tyler Freeman flies out to center fielder Byron Buxton.,,field_out
745928,44,647304,ball,"Josh Naylor grounds out sharply, second baseman Edouard Julien to first baseman Carlos Santana.",,field_out
745928,39,608070,ball,José Ramírez flies out to left fielder Matt Wallner.,,field_out
745928,38,665926,hit_into_play,"Andrés Giménez reaches on a fielder's choice out, first baseman Carlos Santana to catcher Christian Vázquez.   Brayan Rocchio out at home.    Steven Kwan to 3rd.",fielders_choice_out,fielders_choice_out
745928,37,680757,called_strike,Steven Kwan doubles (2) on a sharp line drive to right fielder Max Kepler.   Brayan Rocchio to 3rd.,,double
745928,36,677587,called_strike,Brayan Rocchio walks.,,walk
745928,35,666310,called_strike,Bo Naylor strikes out swinging.,,strikeout
745928,28,686823,foul,Will Brennan out on a sacrifice fly to left fielder Matt Wallner.   Josh Naylor scores.,,sac_fly
745928,27,671289,called_strike,Tyler Freeman singles on a line drive to right fielder Max Kepler.   José Ramírez scores.    Josh Naylor to 3rd.,,single
