game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746801,60,Josh Naylor,foul,"Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",,field_out
746801,48,Tyler Freeman,hit_into_play,Tyler Freeman homers (4) on a fly ball to left center field.,home_run,home_run
746801,43,Josh Naylor,foul,Josh Naylor singles on a ground ball to center fielder Tommy Pham.   José Ramírez to 3rd.,,single
746801,42,Jose Ramirez,swinging_strike,José Ramírez singles on a ground ball to shortstop Paul DeJong.,,single
746801,41,David Fry,swinging_strike,"David Fry grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",,field_out
746801,30,Will Brennan,foul,Will Brennan strikes out swinging.,,strikeout
746801,29,Tyler Freeman,swinging_strike,Tyler Freeman flies out to center fielder Tommy Pham.,,field_out
746801,24,Josh Naylor,foul,"Josh Naylor grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",,field_out
746801,23,Jose Ramirez,foul,José Ramírez lines out to third baseman Bryan Ramos.,,field_out
746801,18,Bryan Rocchio,swinging_strike,"Brayan Rocchio grounds out, third baseman Bryan Ramos to first baseman Andrew Vaughn.",,field_out
746801,16,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
746801,10,Tyler Freeman,swinging_strike,Tyler Freeman strikes out swinging.,,strikeout
746801,8,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746802,67,Will Brennan,swinging_strike,Will Brennan flies out sharply to center fielder Rafael Ortega.,,field_out
746802,63,David Fry,hit_into_play,David Fry flies out to left fielder Andrew Benintendi.,field_out,field_out
746802,60,Andres Gimenez,foul,Andrés Giménez strikes out swinging.,,strikeout
746802,52,Will Brennan,hit_into_play,Will Brennan singles on a line drive to right fielder Gavin Sheets.   Josh Naylor to 3rd.    David Fry to 2nd.,single,single
746802,43,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to center fielder Tommy Pham.,field_out,field_out
746802,37,Kyle Manzardo,swinging_strike_blocked,"Kyle Manzardo grounds out, first baseman Andrew Vaughn to pitcher Erick Fedde.",,field_out
746802,35,Bo Naylor,foul,Bo Naylor singles on a line drive to left fielder Andrew Benintendi.   Will Brennan to 2nd.,,single
746802,34,Will Brennan,hit_into_play,Will Brennan singles on a ground ball to left fielder Andrew Benintendi.,single,single
746802,30,David Fry,foul,David Fry strikes out swinging.,,strikeout
746802,19,Bo Naylor,swinging_strike,"Bo Naylor grounds out softly, second baseman Nicky Lopez to first baseman Andrew Vaughn.",,field_out
746802,9,Josh Naylor,hit_into_play,Josh Naylor lines out sharply to center fielder Tommy Pham.,field_out,field_out
746802,2,Andres Gimenez,swinging_strike,Andrés Giménez pops out to catcher Martín Maldonado in foul territory.,,field_out
746802,1,Bryan Rocchio,foul,"Brayan Rocchio grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",,field_out
746640,74,Bryan Rocchio,hit_into_play,Brayan Rocchio singles on a sharp line drive to center fielder Wenceel Pérez.   Ramón Laureano scores.,single,single
746640,73,Tyler Freeman,hit_into_play,"Tyler Freeman out on a sacrifice bunt, third baseman Zach McKinstry to second baseman Andy Ibáñez.   Ramón Laureano to 3rd.",sac_bunt,sac_bunt
746640,66,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746640,62,Jose Ramirez,hit_into_play,José Ramírez lines out sharply to right fielder Kerry Carpenter.,field_out,field_out
746640,61,Andres Gimenez,swinging_strike,"Guardians challenged (play at 1st), call on the field was upheld: Andrés Giménez grounds out softly, second baseman Andy Ibáñez to first baseman Spencer Torkelson.   Brayan Rocchio scores.",,field_out
746640,52,Will Brennan,swinging_strike,Will Brennan flies out to left fielder Riley Greene.,,field_out
746640,51,David Fry,foul_tip,David Fry flies out sharply to center fielder Wenceel Pérez.,,field_out
746640,39,Bryan Rocchio,foul,Brayan Rocchio called out on strikes.,,strikeout
746640,33,Will Brennan,hit_into_play,Will Brennan flies out to center fielder Wenceel Pérez.,field_out,field_out
746640,22,Jose Ramirez,swinging_strike,José Ramírez flies out to left fielder Riley Greene.,,field_out
746640,21,Andres Gimenez,foul,"Andrés Giménez grounds out, second baseman Andy Ibáñez to first baseman Spencer Torkelson.",,field_out
746640,15,Bryan Rocchio,foul,"Brayan Rocchio grounds into a force out, first baseman Spencer Torkelson to shortstop Javier Báez.   Will Brennan to 3rd.    Austin Hedges out at 2nd.    Brayan Rocchio to 1st.",,force_out
746640,14,Austin Hedges,hit_into_play,Austin Hedges singles on a ground ball to left fielder Riley Greene.   Josh Naylor scores.    David Fry scores.    Will Brennan to 2nd.,single,single
746640,13,Gabriel Arias,foul,Gabriel Arias called out on strikes.,,strikeout
746640,12,Will Brennan,swinging_strike,Will Brennan walks.,,walk
746640,11,David Fry,swinging_strike,"David Fry reaches on a fielder's choice, fielded by third baseman Zach McKinstry.   Josh Naylor to 3rd.    David Fry to 2nd.  Josh Naylor advances to 3rd, on a missed catch error by second baseman Andy Ibáñez, assist to third baseman Zach McKinstry.",,fielders_choice
746640,5,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out sharply, second baseman Andy Ibáñez to first baseman Spencer Torkelson.",field_out,field_out
746638,73,David Fry,hit_into_play,David Fry flies out to center fielder Wenceel Pérez.,field_out,field_out
746638,72,Josh Naylor,foul,Josh Naylor pops out to second baseman Andy Ibáñez.,,field_out
746638,62,Bryan Rocchio,swinging_strike,Brayan Rocchio grounds out to first baseman Spencer Torkelson.,,field_out
746638,57,Kyle Manzardo,hit_into_play,Kyle Manzardo flies out to left fielder Riley Greene.,field_out,field_out
746638,55,Tyler Freeman,foul,Tyler Freeman lines out to right fielder Ryan Vilade.,,field_out
746638,9,Will Brennan,swinging_strike,Will Brennan doubles (5) on a sharp line drive to center fielder Wenceel Pérez.   Andrés Giménez scores.    Josh Naylor scores.,,double
746638,7,Jose Ramirez,foul,José Ramírez flies out to center fielder Wenceel Pérez.,,field_out
746639,61,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746639,55,Tyler Freeman,swinging_strike,Tyler Freeman strikes out swinging.,,strikeout
746639,54,Kyle Manzardo,foul,Kyle Manzardo strikes out swinging.,,strikeout
746639,48,Josh Naylor,swinging_strike,Josh Naylor flies out to center fielder Wenceel Pérez.,,field_out
746639,39,Bryan Rocchio,foul_tip,"Brayan Rocchio reaches on a fielder's choice out, shortstop Javier Báez to third baseman Matt Vierling to shortstop Javier Báez.   Tyler Freeman out at 3rd.",,fielders_choice_out
746639,24,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",,field_out
746639,9,Will Brennan,hit_into_play,"Will Brennan singles on a line drive to right fielder Kerry Carpenter.   Estevan Florial scores.  Josh Naylor out at 3rd on the throw, right fielder Kerry Carpenter to third baseman Matt Vierling.",single,single
746639,6,Andres Gimenez,foul,Andrés Giménez strikes out swinging.,,strikeout
746643,54,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
746643,44,Jose Ramirez,swinging_strike_blocked,José Ramírez homers (6) on a fly ball to right center field.    Andrés Giménez scores.,,home_run
746643,15,Bo Naylor,hit_into_play,Bo Naylor pops out to catcher Matt Thaiss in foul territory.,field_out,field_out
746643,13,Will Brennan,hit_into_play,"Will Brennan grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",field_out,field_out
746644,64,Andres Gimenez,foul,"Andrés Giménez grounds into a force out, fielded by shortstop Zach Neto.   Ramón Laureano out at 2nd.    Andrés Giménez to 1st.",,force_out
746644,59,David Fry,foul,David Fry strikes out swinging.,,strikeout
746644,57,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to center fielder Mickey Moniak.,field_out,field_out
746644,52,Austin Hedges,hit_into_play,Austin Hedges pops out to catcher Matt Thaiss in foul territory.,field_out,field_out
746644,51,Bo Naylor,foul,Bo Naylor hits a grand slam (3) to right center field.   José Ramírez scores.    David Fry scores.    Tyler Freeman scores.,,home_run
746644,49,Andres Gimenez,foul,Andrés Giménez called out on strikes.,,strikeout
746644,41,Bryan Rocchio,swinging_strike,Brayan Rocchio flies out to right fielder Jo Adell.,,field_out
746644,40,Gabriel Arias,hit_into_play,"Gabriel Arias grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",field_out,field_out
746644,30,Tyler Freeman,swinging_strike,"Tyler Freeman grounds out, third baseman Ehire Adrianza to first baseman Nolan Schanuel.",,field_out
746644,17,Steven Kwan,hit_into_play,Steven Kwan pops out to shortstop Zach Neto.,field_out,field_out
746644,6,Jose Ramirez,hit_into_play,José Ramírez pops out to catcher Logan O'Hoppe in foul territory.,field_out,field_out
746645,74,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746645,57,Gabriel Arias,swinging_strike,Gabriel Arias called out on strikes.,,strikeout
746645,50,Will Brennan,hit_into_play,Will Brennan flies out to left fielder Taylor Ward.,field_out,field_out
746645,49,Josh Naylor,foul,Josh Naylor singles on a line drive to right fielder Jo Adell.,,single
746645,42,Bryan Rocchio,swinging_strike_blocked,"Brayan Rocchio grounds out softly, pitcher José Soriano to first baseman Nolan Schanuel.",,field_out
746645,15,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746645,13,Tyler Freeman,hit_into_play,"Tyler Freeman grounds out, second baseman Luis Rengifo to first baseman Nolan Schanuel.",field_out,field_out
746403,75,Bryan Rocchio,foul,Brayan Rocchio pops out to third baseman Alex Bregman.,,field_out
746403,74,Gabriel Arias,swinging_strike,Gabriel Arias doubles (4) on a sharp line drive to left fielder Mauricio Dubón.,,double
746403,51,Bo Naylor,foul,"Bo Naylor grounds out, first baseman Jon Singleton to pitcher Tayler Scott.",,field_out
746403,44,Will Brennan,hit_into_play,Will Brennan singles on a line drive to right fielder Kyle Tucker.,single,single
746403,36,Andres Gimenez,hit_into_play,Andrés Giménez lines out to left fielder Mauricio Dubón.,field_out,field_out
746403,34,Bryan Rocchio,swinging_strike,Brayan Rocchio strikes out swinging.,,strikeout
746403,15,Bryan Rocchio,hit_into_play,Brayan Rocchio doubles (8) on a line drive to center fielder Jake Meyers.,double,double
746403,14,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746403,10,Bo Naylor,swinging_strike,Bo Naylor called out on strikes.,,strikeout
746403,2,Andres Gimenez,foul,Andrés Giménez flies out to shortstop Jeremy Peña.,,field_out
746399,75,Josh Naylor,hit_into_play,"Josh Naylor grounds into a double play, second baseman Jose Altuve to shortstop Jeremy Peña to first baseman Mauricio Dubón.   Andrés Giménez out at 2nd.    Josh Naylor out at 1st.",grounded_into_double_play,grounded_into_double_play
746399,58,Josh Naylor,hit_into_play,"Josh Naylor grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",field_out,field_out
746399,48,Tyler Freeman,hit_into_play,Tyler Freeman flies out to right fielder Kyle Tucker.,field_out,field_out
746399,41,Will Brennan,foul,Will Brennan strikes out swinging.,,strikeout
746399,39,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Mauricio Dubón.,field_out,field_out
746399,34,Andres Gimenez,hit_into_play,Andrés Giménez pops out to shortstop Jeremy Peña.,field_out,field_out
746399,25,David Fry,hit_into_play,"David Fry grounds into a double play, shortstop Jeremy Peña to second baseman Jose Altuve to first baseman Jon Singleton.   José Ramírez out at 2nd.    David Fry out at 1st.",grounded_into_double_play,grounded_into_double_play
746399,24,Josh Naylor,hit_into_play,Josh Naylor lines out to center fielder Mauricio Dubón.,field_out,field_out
746399,17,Andres Gimenez,foul,"Brayan Rocchio caught stealing 2nd base, catcher Victor Caratini to shortstop Jeremy Peña.",,truncated_pa
746399,14,Tyler Freeman,hit_into_play,Tyler Freeman flies out to right fielder Kyle Tucker.,field_out,field_out
746399,2,Andres Gimenez,swinging_strike,"Andrés Giménez grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña.   Steven Kwan out at 2nd.  Andrés Giménez advances to 2nd, on a throwing error by shortstop Jeremy Peña.",,force_out
746398,86,Gabriel Arias,swinging_strike,"Gabriel Arias grounds out, catcher Yainer Diaz to first baseman Jon Singleton.",,field_out
746398,84,Tyler Freeman,foul,Tyler Freeman strikes out swinging.,,strikeout
746398,78,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
746398,76,Andres Gimenez,hit_into_play,Andrés Giménez bunt pops out softly to catcher Yainer Diaz in foul territory.,field_out,field_out
746398,69,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746398,52,Bo Naylor,foul,Bo Naylor strikes out on a foul tip.,,strikeout
746398,49,Will Brennan,foul,"Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña.   Josh Naylor out at 2nd.    Will Brennan to 1st.",,force_out
746398,27,Tyler Freeman,hit_into_play,Tyler Freeman flies out to right fielder Kyle Tucker.,field_out,field_out
746398,11,Bo Naylor,foul,"Bo Naylor grounds out, first baseman Jon Singleton to pitcher Hunter Brown.",,field_out
747125,75,Andres Gimenez,foul,Andrés Giménez flies out to left fielder Jarred Kelenic.,,field_out
747125,59,David Fry,foul,David Fry singles on a sharp line drive to left fielder Jarred Kelenic.,,single
747125,58,Josh Naylor,hit_into_play,Josh Naylor flies out to right fielder Ronald Acuña Jr.,field_out,field_out
747125,53,Andres Gimenez,foul,Andrés Giménez singles on a line drive to right fielder Ronald Acuña Jr.,,single
747125,36,Jose Ramirez,swinging_strike_blocked,"José Ramírez grounds out, second baseman Ozzie Albies to first baseman Matt Olson.   Andrés Giménez to 3rd.",,field_out
747125,34,Steven Kwan,hit_into_play,Steven Kwan flies out to left fielder Jarred Kelenic.,field_out,field_out
747125,26,Will Brennan,foul,Will Brennan grounds out to first baseman Matt Olson.,,field_out
747125,22,David Fry,hit_into_play,"David Fry grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",field_out,field_out
747125,11,Will Brennan,foul,"Will Brennan grounds into a double play, first baseman Matt Olson to shortstop Orlando Arcia to pitcher Bryce Elder.   David Fry out at 2nd.    Will Brennan out at 1st.",,grounded_into_double_play
747125,3,Jose Ramirez,foul,José Ramírez hit by pitch.,,hit_by_pitch
747125,2,Andres Gimenez,foul,Andrés Giménez flies out to left fielder Jarred Kelenic.,,field_out
747131,76,Josh Naylor,hit_into_play,Josh Naylor doubles (7) on a line drive to right fielder Ronald Acuña Jr.  Steven Kwan scores.    José Ramírez to 3rd.,double,double
747131,68,Steven Kwan,foul,Steven Kwan flies out to center fielder Michael Harris II.,,field_out
747131,67,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
747131,66,David Fry,foul,"David Fry grounds out, third baseman Austin Riley to first baseman Matt Olson.",,field_out
747131,60,Will Brennan,foul,Will Brennan strikes out swinging.,,strikeout
747131,51,Andres Gimenez,swinging_strike,Andrés Giménez singles on a soft ground ball to third baseman Austin Riley.   Gabriel Arias to 3rd.    Steven Kwan to 2nd.,,single
747131,49,Gabriel Arias,hit_into_play,"Gabriel Arias grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies.   Bo Naylor out at 2nd.    Gabriel Arias to 1st.",force_out,force_out
747131,48,Bo Naylor,foul,Bo Naylor singles on a soft ground ball to third baseman Austin Riley.,,single
747131,43,Tyler Freeman,hit_into_play,Tyler Freeman lines out sharply to center fielder Michael Harris II.,field_out,field_out
747131,38,Josh Naylor,hit_into_play,"Josh Naylor doubles (6) on a line drive to right fielder Ronald Acuña Jr. José Ramírez out at home on the throw, right fielder Ronald Acuña Jr.  to first baseman Matt Olson to catcher Travis d'Arnaud.",double,double
747131,35,Steven Kwan,hit_into_play,Steven Kwan flies out to right fielder Ronald Acuña Jr.,field_out,field_out
747131,18,Andres Gimenez,swinging_strike,Andrés Giménez lines out to third baseman Austin Riley.,,field_out
747131,5,Will Brennan,foul_tip,Will Brennan strikes out swinging.,,strikeout
747129,71,Gabriel Arias,swinging_strike,"Gabriel Arias grounds out, third baseman Austin Riley to first baseman Matt Olson.",,field_out
747129,68,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
747129,67,Jose Ramirez,foul,José Ramírez singles on a sharp line drive to left fielder Adam Duvall.   Tyler Freeman to 3rd.,,single
747129,60,Bryan Rocchio,foul,Brayan Rocchio flies out to right fielder Ronald Acuña Jr.,,field_out
747129,47,Josh Naylor,hit_into_play,Josh Naylor flies out to left fielder Adam Duvall.,field_out,field_out
747129,27,Gabriel Arias,hit_into_play,Gabriel Arias flies out to right fielder Ronald Acuña Jr.  in foul territory.,field_out,field_out
747129,20,Josh Naylor,hit_into_play,Josh Naylor grounds out to first baseman Matt Olson.,field_out,field_out
747129,13,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746646,70,Will Brennan,hit_into_play,"Will Brennan grounds out, shortstop David Hamilton to first baseman Connor Wong.",field_out,field_out
746646,69,Andres Gimenez,foul_bunt,Andrés Giménez strikes out swinging.,,strikeout
746646,49,Will Brennan,hit_into_play,Will Brennan flies out to left fielder Rob Refsnyder.,field_out,field_out
746646,37,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746646,33,Gabriel Arias,foul,Gabriel Arias flies out to right fielder Wilyer Abreu.,,field_out
746646,32,Will Brennan,hit_into_play,Will Brennan doubles (4) on a fly ball to center fielder Jarren Duran.,double,double
746646,31,Andres Gimenez,foul,"Andrés Giménez grounds into a double play, first baseman Bobby Dalbec to shortstop Ceddanne Rafaela to first baseman Bobby Dalbec.   David Fry out at 2nd.    Andrés Giménez out at 1st.",,grounded_into_double_play
746646,23,Josh Naylor,hit_into_play,Josh Naylor lines out sharply to center fielder Jarren Duran.,field_out,field_out
746646,19,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to third baseman Pablo Reyes.,field_out,field_out
746649,73,Andres Gimenez,swinging_strike,Andrés Giménez strikes out swinging.,,strikeout
746649,65,Bryan Rocchio,swinging_strike,"Brayan Rocchio grounds out, second baseman Enmanuel Valdez to first baseman Bobby Dalbec.",,field_out
746649,57,Will Brennan,swinging_strike,"Will Brennan grounds out, shortstop Ceddanne Rafaela to first baseman Bobby Dalbec.",,field_out
746649,51,Jose Ramirez,foul_tip,José Ramírez hits a ground-rule double (5) on a line drive to left field.,,double
746649,40,Bo Naylor,foul_tip,Bo Naylor singles on a ground ball to center fielder Jarren Duran.,,single
746649,31,Josh Naylor,swinging_strike,Josh Naylor pops out to shortstop Ceddanne Rafaela.,,field_out
746649,25,Andres Gimenez,swinging_strike,Andrés Giménez strikes out on a foul tip.,,strikeout
746649,23,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746649,9,Josh Naylor,swinging_strike,Josh Naylor flies out to center fielder Jarren Duran.,,field_out
746647,59,Josh Naylor,hit_into_play,"Josh Naylor grounds out, first baseman Connor Wong to pitcher Cam Booser.",field_out,field_out
746647,53,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, pitcher Brennan Bernardino to first baseman Bobby Dalbec.",,field_out
746647,52,Steven Kwan,foul,Steven Kwan flies out to center fielder Jarren Duran.   Estevan Florial to 3rd.,,field_out
746647,51,Bryan Rocchio,hit_into_play,Brayan Rocchio out on a sacrifice fly to left fielder Wilyer Abreu.   Tyler Freeman scores.,sac_fly,sac_fly
746647,47,Will Brennan,foul,Will Brennan doubles (3) on a sharp line drive to center fielder Jarren Duran.,,double
746647,42,Josh Naylor,foul,Josh Naylor flies out to center fielder Jarren Duran.,,field_out
746647,41,Jose Ramirez,hit_into_play,José Ramírez lines out to first baseman Bobby Dalbec.,field_out,field_out
746647,27,Will Brennan,swinging_strike,Will Brennan flies out to left fielder Wilyer Abreu.,,field_out
746647,13,Tyler Freeman,hit_into_play,"Tyler Freeman grounds into a force out, third baseman Pablo Reyes to second baseman Enmanuel Valdez.   Will Brennan out at 2nd.    Tyler Freeman to 1st.",force_out,force_out
744863,19,Lane Thomas,swinging_strike_blocked,Lane Thomas lines out to center fielder Andy Pages.,,field_out
746652,71,Bryan Rocchio,swinging_strike,Brayan Rocchio pops out to first baseman Ryan Noda.,,field_out
746652,70,Gabriel Arias,hit_into_play,Gabriel Arias flies out to left fielder Seth Brown.,field_out,field_out
746652,69,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746652,60,Andres Gimenez,foul,Andrés Giménez hit by pitch.    Bo Naylor to 3rd.    Brayan Rocchio to 2nd.,,hit_by_pitch
746652,56,Bo Naylor,swinging_strike,Bo Naylor doubles (1) on a sharp line drive to right fielder Tyler Nevin.,,double
746652,40,Andres Gimenez,foul,"Andrés Giménez grounds out, shortstop Nick Allen to first baseman Ryan Noda.",,field_out
746652,32,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746652,29,David Fry,hit_into_play,"David Fry grounds out, shortstop Nick Allen to first baseman Ryan Noda.",field_out,field_out
746652,24,Josh Naylor,foul,Josh Naylor pops out to second baseman Zack Gelof.,,field_out
746652,21,Bryan Rocchio,foul_tip,Brayan Rocchio doubles (7) on a line drive to right fielder Lawrence Butler.,,double
746652,12,David Fry,foul,David Fry strikes out swinging.,,strikeout
746652,6,Josh Naylor,hit_into_play,Josh Naylor flies out to left fielder Seth Brown.,field_out,field_out
744866,54,Lane Thomas,foul,Lane Thomas strikes out swinging.,,strikeout
746651,71,Steven Kwan,hit_into_play,Steven Kwan singles on a line drive to left fielder Brent Rooker.,single,single
746651,69,Austin Hedges,foul,Austin Hedges grounds out softly to first baseman Ryan Noda.,,field_out
746651,64,Gabriel Arias,swinging_strike,Gabriel Arias pops out to first baseman Ryan Noda in foul territory.,,field_out
746651,61,Josh Naylor,foul,Josh Naylor singles on a ground ball to right fielder Lawrence Butler.   Steven Kwan scores.    David Fry to 2nd.,,single
746651,59,David Fry,swinging_strike,David Fry singles on a line drive to center fielder JJ Bleday.   Steven Kwan to 3rd.,,single
746651,52,Austin Hedges,foul,Austin Hedges singles on a line drive to right fielder Tyler Nevin.,,single
746651,51,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746651,50,Tyler Freeman,foul,Tyler Freeman strikes out swinging.,,strikeout
746651,44,Josh Naylor,swinging_strike,Josh Naylor homers (6) on a fly ball to center field.   Steven Kwan scores.,,home_run
746651,43,Jose Ramirez,hit_into_play,José Ramírez flies out to right fielder Tyler Nevin.,field_out,field_out
746651,32,Gabriel Arias,hit_into_play,Gabriel Arias singles on a sharp ground ball to shortstop Nick Allen.,single,single
746651,31,Tyler Freeman,swinging_strike,Tyler Freeman flies out sharply to center fielder Esteury Ruiz.,,field_out
746651,19,Bryan Rocchio,foul,Brayan Rocchio flies out sharply to center fielder Esteury Ruiz.,,field_out
744865,76,Lane Thomas,swinging_strike,"Lane Thomas grounds into a force out, shortstop Jeremy Peña to second baseman Jose Altuve.   Jacob Young out at 2nd.    Lane Thomas to 1st.",,force_out
746650,67,Bryan Rocchio,foul,"Brayan Rocchio grounds out, third baseman Abraham Toro to first baseman Ryan Noda.",,field_out
746650,62,Josh Naylor,hit_into_play,Josh Naylor homers (5) on a line drive to right field.,home_run,home_run
746650,56,Andres Gimenez,hit_into_play,Andrés Giménez lines out sharply to left fielder Seth Brown.,field_out,field_out
746650,49,Bo Naylor,swinging_strike,Bo Naylor pops out to third baseman Abraham Toro in foul territory.,,field_out
746650,47,Will Brennan,swinging_strike,Will Brennan lines out to first baseman Ryan Noda.,,field_out
746650,43,Josh Naylor,swinging_strike,Josh Naylor flies out to left fielder Seth Brown.,,field_out
746650,40,Steven Kwan,hit_into_play,Steven Kwan doubles (3) on a line drive to right fielder Lawrence Butler.   Bo Naylor scores.    Estevan Florial scores.    Brayan Rocchio to 3rd.,double,double
746650,31,Will Brennan,swinging_strike,Will Brennan grounds out to first baseman Ryan Noda.,,field_out
746650,30,Josh Naylor,foul,Josh Naylor called out on strikes.,,strikeout
746650,29,Jose Ramirez,hit_into_play,José Ramírez flies out to center fielder JJ Bleday.,field_out,field_out
746650,22,Bryan Rocchio,foul,Brayan Rocchio walks.,,walk
746650,17,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746970,71,Bryan Rocchio,foul,Brayan Rocchio singles on a sharp line drive to right fielder Wilyer Abreu.,,single
746970,70,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746970,63,Josh Naylor,hit_into_play,Josh Naylor grounds out sharply to first baseman Triston Casas.,field_out,field_out
746970,59,Jose Ramirez,foul,José Ramírez flies out to center fielder Ceddanne Rafaela.,,field_out
746970,58,David Fry,swinging_strike,David Fry grounds out to first baseman Triston Casas.,,field_out
746970,50,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746970,49,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
746970,47,Bo Naylor,foul,"Bo Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746970,41,Josh Naylor,foul,"Josh Naylor grounds out softly, catcher Reese McGuire to first baseman Triston Casas.",,field_out
746970,36,Gabriel Arias,foul,Gabriel Arias flies out to right fielder Wilyer Abreu.   Ramón Laureano to 3rd.,,field_out
746970,20,Bryan Rocchio,foul,Brayan Rocchio grounds out to first baseman Triston Casas.   Gabriel Arias to 2nd.,,field_out
746970,2,David Fry,hit_into_play,"David Fry grounds out, shortstop David Hamilton to first baseman Triston Casas.",field_out,field_out
746970,1,Andres Gimenez,foul_bunt,"Andrés Giménez grounds out, shortstop David Hamilton to first baseman Triston Casas.",,field_out
746973,56,Bryan Rocchio,foul_bunt,"Brayan Rocchio grounds out, second baseman Pablo Reyes to first baseman Triston Casas.",,field_out
746973,52,Austin Hedges,hit_into_play,"Austin Hedges grounds out, third baseman Bobby Dalbec to first baseman Triston Casas.",field_out,field_out
746973,44,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Ceddanne Rafaela.,field_out,field_out
746973,37,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, first baseman Triston Casas to pitcher Tanner Houck.",field_out,field_out
746973,32,Gabriel Arias,foul,Gabriel Arias singles on a line drive to right fielder Wilyer Abreu.,,single
746973,30,Will Brennan,swinging_strike,Will Brennan strikes out swinging.,,strikeout
746973,25,Josh Naylor,hit_into_play,"Josh Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",field_out,field_out
746973,24,Jose Ramirez,hit_into_play,José Ramírez singles on a sharp line drive to center fielder Ceddanne Rafaela.,single,single
746973,16,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746973,14,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746973,8,Will Brennan,foul,"Will Brennan grounds into a double play, pitcher Tanner Houck to shortstop David Hamilton to first baseman Triston Casas.   Josh Naylor out at 2nd.    Will Brennan out at 1st.",,grounded_into_double_play
746973,1,Steven Kwan,hit_into_play,Steven Kwan flies out to left fielder Jarren Duran.,field_out,field_out
746976,97,Will Brennan,foul,"Will Brennan grounds out, second baseman Pablo Reyes to first baseman Triston Casas.   Bo Naylor to 3rd.    Estevan Florial to 2nd.",,field_out
746976,94,Bryan Rocchio,foul_bunt,"Brayan Rocchio out on a sacrifice bunt, pitcher Josh Winckowski to second baseman Pablo Reyes.   Andrés Giménez to 3rd.    José Ramírez to 2nd.",,sac_bunt
746976,87,Steven Kwan,foul,"Steven Kwan grounds out, pitcher Greg Weissert to first baseman Triston Casas.",,field_out
746976,86,Tyler Freeman,foul,Tyler Freeman flies out to left fielder Jarren Duran.,,field_out
746976,82,Bo Naylor,hit_into_play,Bo Naylor singles on a line drive to center fielder Ceddanne Rafaela.   Brayan Rocchio to 3rd.,single,single
746976,78,Josh Naylor,hit_into_play,"Josh Naylor grounds into a force out, second baseman Pablo Reyes to shortstop David Hamilton.   Andrés Giménez out at 2nd.",force_out,force_out
